Product,Quantity,Uom,Group_Qty,GrpUom,Avg_Rate,Revenue,Date,Year,Month,Category,Month_Name,Quarter,Week,DayOfWeek,Festival,Is_Festival,Is_Summer,Is_Peak_Q2,Is_Monsoon,Is_Winter,Rev_Per_Unit
Butter Milk 175 Ml - Sambharam,670.0,pkt,117.25,ltr,3.82,2561.14,2022-10-06,2022,10,Sambaram,Oct,4,40,Thursday,None,0,0,0,0,0,3.82
Butter Milk 175 Ml - Sambharam,820.0,pkt,143.5,ltr,3.63,2978.14,2022-10-07,2022,10,Sambaram,Oct,4,40,Friday,None,0,0,0,0,0,3.63
Butter Milk 175 Ml - Sambharam,1785.0,pkt,312.38,ltr,3.74,6669.82,2022-10-08,2022,10,Sambaram,Oct,4,40,Saturday,None,0,0,0,0,0,3.74
Butter Milk 175 Ml - Sambharam,1655.0,pkt,289.63,ltr,3.79,6274.81,2022-10-09,2022,10,Sambaram,Oct,4,40,Sunday,None,0,0,0,0,0,3.79
Butter Milk 175 Ml - Sambharam,680.0,pkt,119.0,ltr,3.61,2452.13,2022-10-10,2022,10,Sambaram,Oct,4,41,Monday,None,0,0,0,0,0,3.61
Butter Milk 175 Ml - Sambharam,370.0,pkt,64.75,ltr,3.52,1303.05,2022-10-11,2022,10,Sambaram,Oct,4,41,Tuesday,None,0,0,0,0,0,3.52
Butter Milk 175 Ml - Sambharam,2260.0,pkt,395.5,ltr,3.7,8358.46,2022-10-12,2022,10,Sambaram,Oct,4,41,Wednesday,None,0,0,0,0,0,3.7
Butter Milk 175 Ml - Sambharam,2635.0,pkt,461.13,ltr,3.67,9676.99,2022-10-13,2022,10,Sambaram,Oct,4,41,Thursday,None,0,0,0,0,0,3.67
Butter Milk 175 Ml - Sambharam,2135.0,pkt,373.63,ltr,3.7,7906.95,2022-10-14,2022,10,Sambaram,Oct,4,41,Friday,None,0,0,0,0,0,3.7
Butter Milk 175 Ml - Sambharam,2025.0,pkt,354.38,ltr,3.68,7457.93,2022-10-15,2022,10,Sambaram,Oct,4,41,Saturday,None,0,0,0,0,0,3.68
Butter Milk 175 Ml - Sambharam,2300.0,pkt,402.5,ltr,3.68,8470.49,2022-10-16,2022,10,Sambaram,Oct,4,41,Sunday,None,0,0,0,0,0,3.68
Butter Milk 175 Ml - Sambharam,890.0,pkt,155.75,ltr,3.81,3391.26,2022-10-17,2022,10,Sambaram,Oct,4,42,Monday,None,0,0,0,0,0,3.81
Butter Milk 175 Ml - Sambharam,1320.0,pkt,231.0,ltr,3.74,4936.28,2022-10-18,2022,10,Sambaram,Oct,4,42,Tuesday,None,0,0,0,0,0,3.74
Butter Milk 175 Ml - Sambharam,1775.0,pkt,310.63,ltr,3.74,6642.89,2022-10-19,2022,10,Sambaram,Oct,4,42,Wednesday,None,0,0,0,0,0,3.74
Butter Milk 175 Ml - Sambharam,1740.0,pkt,304.5,ltr,3.77,6554.4,2022-10-20,2022,10,Sambaram,Oct,4,42,Thursday,None,0,0,0,0,0,3.77
Butter Milk 175 Ml - Sambharam,960.0,pkt,168.0,ltr,3.73,3584.25,2022-10-21,2022,10,Sambaram,Oct,4,42,Friday,None,0,0,0,0,0,3.73
Butter Milk 175 Ml - Sambharam,290.0,pkt,50.75,ltr,3.86,1119.08,2022-10-22,2022,10,Sambaram,Oct,4,42,Saturday,None,0,0,0,0,0,3.86
Butter Milk 175 Ml - Sambharam,1270.0,pkt,222.25,ltr,3.79,4813.3,2022-10-23,2022,10,Sambaram,Oct,4,42,Sunday,None,0,0,0,0,0,3.79
Butter Milk 175 Ml - Sambharam,2100.0,pkt,367.5,ltr,3.66,7678.36,2022-10-24,2022,10,Sambaram,Oct,4,43,Monday,None,0,0,0,0,0,3.66
Butter Milk 175 Ml - Sambharam,2595.0,pkt,454.13,ltr,3.68,9561.04,2022-10-25,2022,10,Sambaram,Oct,4,43,Tuesday,None,0,0,0,0,0,3.68
Butter Milk 175 Ml - Sambharam,2875.0,pkt,503.13,ltr,3.66,10521.05,2022-10-26,2022,10,Sambaram,Oct,4,43,Wednesday,None,0,0,0,0,0,3.66
Butter Milk 175 Ml - Sambharam,2980.0,pkt,521.5,ltr,3.7,11022.62,2022-10-27,2022,10,Sambaram,Oct,4,43,Thursday,None,0,0,0,0,0,3.7
Butter Milk 175 Ml - Sambharam,2335.0,pkt,408.63,ltr,3.76,8786.99,2022-10-28,2022,10,Sambaram,Oct,4,43,Friday,None,0,0,0,0,0,3.76
Butter Milk 175 Ml - Sambharam,2480.0,pkt,434.0,ltr,3.71,9192.5,2022-10-29,2022,10,Sambaram,Oct,4,43,Saturday,None,0,0,0,0,0,3.71
Butter Milk 175 Ml - Sambharam,1715.0,pkt,300.13,ltr,3.74,6420.9,2022-10-30,2022,10,Sambaram,Oct,4,43,Sunday,None,0,0,0,0,0,3.74
Butter Milk 175 Ml - Sambharam,3580.0,pkt,626.5,ltr,3.67,13122.64,2022-10-31,2022,10,Sambaram,Oct,4,44,Monday,None,0,0,0,0,0,3.67
Butter Milk 175 Ml - Sambharam,2300.0,pkt,402.5,ltr,3.73,8590.44,2022-11-01,2022,11,Sambaram,Nov,4,44,Tuesday,None,0,0,0,0,1,3.73
Butter Milk 175 Ml - Sambharam,2400.0,pkt,420.0,ltr,3.74,8980.53,2022-11-02,2022,11,Sambaram,Nov,4,44,Wednesday,None,0,0,0,0,1,3.74
Butter Milk 175 Ml - Sambharam,300.0,pkt,52.5,ltr,3.5,1050.03,2022-11-03,2022,11,Sambaram,Nov,4,44,Thursday,None,0,0,0,0,1,3.5
Butter Milk 175 Ml - Sambharam,2100.0,pkt,367.5,ltr,3.7,7770.44,2022-11-04,2022,11,Sambaram,Nov,4,44,Friday,None,0,0,0,0,1,3.7
Butter Milk 175 Ml - Sambharam,1570.0,pkt,274.75,ltr,3.75,5887.34,2022-11-05,2022,11,Sambaram,Nov,4,44,Saturday,None,0,0,0,0,1,3.75
Butter Milk 175 Ml - Sambharam,1395.0,pkt,244.13,ltr,3.73,5208.83,2022-11-06,2022,11,Sambaram,Nov,4,44,Sunday,None,0,0,0,0,1,3.73
Butter Milk 175 Ml - Sambharam,3540.0,pkt,619.5,ltr,3.67,13006.63,2022-11-07,2022,11,Sambaram,Nov,4,45,Monday,None,0,0,0,0,1,3.67
Butter Milk 175 Ml - Sambharam,3765.0,pkt,658.88,ltr,3.67,13804.17,2022-11-08,2022,11,Sambaram,Nov,4,45,Tuesday,None,0,0,0,0,1,3.67
Butter Milk 175 Ml - Sambharam,2910.0,pkt,509.25,ltr,3.74,10879.6,2022-11-09,2022,11,Sambaram,Nov,4,45,Wednesday,None,0,0,0,0,1,3.74
Butter Milk 175 Ml - Sambharam,2915.0,pkt,510.13,ltr,3.75,10929.11,2022-11-10,2022,11,Sambaram,Nov,4,45,Thursday,None,0,0,0,0,1,3.75
Butter Milk 175 Ml - Sambharam,900.0,pkt,157.5,ltr,3.83,3450.27,2022-11-11,2022,11,Sambaram,Nov,4,45,Friday,None,0,0,0,0,1,3.83
Butter Milk 175 Ml - Sambharam,440.0,pkt,77.0,ltr,3.63,1596.09,2022-11-12,2022,11,Sambaram,Nov,4,45,Saturday,None,0,0,0,0,1,3.63
Butter Milk 175 Ml - Sambharam,535.0,pkt,93.63,ltr,3.68,1966.59,2022-11-13,2022,11,Sambaram,Nov,4,45,Sunday,None,0,0,0,0,1,3.68
Butter Milk 175 Ml - Sambharam,4865.0,pkt,851.38,ltr,3.58,17434.18,2022-11-14,2022,11,Sambaram,Nov,4,46,Monday,None,0,0,0,0,1,3.58
Butter Milk 175 Ml - Sambharam,2678.0,pkt,468.65,ltr,3.78,10124.78,2022-11-15,2022,11,Sambaram,Nov,4,46,Tuesday,None,0,0,0,0,1,3.78
Butter Milk 175 Ml - Sambharam,1960.0,pkt,343.0,ltr,3.71,7272.41,2022-11-16,2022,11,Sambaram,Nov,4,46,Wednesday,None,0,0,0,0,1,3.71
Butter Milk 175 Ml - Sambharam,690.0,pkt,120.75,ltr,3.76,2591.19,2022-11-17,2022,11,Sambaram,Nov,4,46,Thursday,None,0,0,0,0,1,3.76
Butter Milk 175 Ml - Sambharam,1620.0,pkt,283.5,ltr,3.6,5838.27,2022-11-18,2022,11,Sambaram,Nov,4,46,Friday,None,0,0,0,0,1,3.6
Butter Milk 175 Ml - Sambharam,2590.0,pkt,453.25,ltr,3.71,9621.56,2022-11-19,2022,11,Sambaram,Nov,4,46,Saturday,None,0,0,0,0,1,3.71
Butter Milk 175 Ml - Sambharam,2930.0,pkt,512.75,ltr,3.67,10747.54,2022-11-20,2022,11,Sambaram,Nov,4,46,Sunday,None,0,0,0,0,1,3.67
Butter Milk 175 Ml - Sambharam,2240.0,pkt,392.0,ltr,3.71,8316.45,2022-11-21,2022,11,Sambaram,Nov,4,47,Monday,None,0,0,0,0,1,3.71
Butter Milk 175 Ml - Sambharam,2530.0,pkt,442.75,ltr,3.69,9347.47,2022-11-22,2022,11,Sambaram,Nov,4,47,Tuesday,None,0,0,0,0,1,3.69
Butter Milk 175 Ml - Sambharam,1625.0,pkt,284.38,ltr,3.72,6037.79,2022-11-23,2022,11,Sambaram,Nov,4,47,Wednesday,None,0,0,0,0,1,3.72
Butter Milk 175 Ml - Sambharam,2815.0,pkt,492.63,ltr,3.75,10567.07,2022-11-24,2022,11,Sambaram,Nov,4,47,Thursday,None,0,0,0,0,1,3.75
Butter Milk 175 Ml - Sambharam,2985.0,pkt,522.38,ltr,3.64,10862.0,2022-11-25,2022,11,Sambaram,Nov,4,47,Friday,None,0,0,0,0,1,3.64
Butter Milk 175 Ml - Sambharam,1425.0,pkt,249.38,ltr,3.72,5305.83,2022-11-26,2022,11,Sambaram,Nov,4,47,Saturday,None,0,0,0,0,1,3.72
Butter Milk 175 Ml - Sambharam,2040.0,pkt,357.0,ltr,3.72,7596.45,2022-11-27,2022,11,Sambaram,Nov,4,47,Sunday,None,0,0,0,0,1,3.72
Butter Milk 175 Ml - Sambharam,1765.0,pkt,308.88,ltr,3.72,6571.9,2022-11-28,2022,11,Sambaram,Nov,4,48,Monday,None,0,0,0,0,1,3.72
Butter Milk 175 Ml - Sambharam,1275.0,pkt,223.13,ltr,3.76,4792.8,2022-11-29,2022,11,Sambaram,Nov,4,48,Tuesday,None,0,0,0,0,1,3.76
Butter Milk 175 Ml - Sambharam,1490.0,pkt,260.75,ltr,3.82,5691.27,2022-11-30,2022,11,Sambaram,Nov,4,48,Wednesday,None,0,0,0,0,1,3.82
Butter Milk 175 Ml - Sambharam,940.0,pkt,164.5,ltr,3.57,3358.13,2022-12-01,2022,12,Sambaram,Dec,4,48,Thursday,None,0,0,0,0,1,3.57
Butter Milk 175 Ml - Sambharam,665.0,pkt,116.38,ltr,3.81,2533.67,2022-12-02,2022,12,Sambaram,Dec,4,48,Friday,None,0,0,0,0,1,3.81
Butter Milk 175 Ml - Sambharam,2790.0,pkt,488.25,ltr,3.83,10681.74,2022-12-03,2022,12,Sambaram,Dec,4,48,Saturday,None,0,0,0,0,1,3.83
Butter Milk 180ml - Sambaram,15065.0,nos,2711.7,ltr,3.73,56213.5,2021-04-01,2021,4,Sambaram,Apr,2,13,Thursday,Eid,1,1,1,0,0,3.73
Butter Milk 180ml - Sambaram,14405.0,nos,2592.9,ltr,3.71,53419.5,2021-04-02,2021,4,Sambaram,Apr,2,13,Friday,Eid,1,1,1,0,0,3.71
Butter Milk 180ml - Sambaram,13830.0,nos,2489.4,ltr,3.74,51793.0,2021-04-03,2021,4,Sambaram,Apr,2,13,Saturday,Eid,1,1,1,0,0,3.74
Butter Milk 180ml - Sambaram,10540.0,nos,1897.2,ltr,3.72,39186.0,2021-04-04,2021,4,Sambaram,Apr,2,13,Sunday,Eid,1,1,1,0,0,3.72
Butter Milk 180ml - Sambaram,14890.0,nos,2680.2,ltr,3.76,55919.0,2021-04-05,2021,4,Sambaram,Apr,2,14,Monday,Eid,1,1,1,0,0,3.76
Butter Milk 180ml - Sambaram,13190.0,nos,2374.2,ltr,3.75,49421.0,2021-04-06,2021,4,Sambaram,Apr,2,14,Tuesday,None,0,1,1,0,0,3.75
Butter Milk 180ml - Sambaram,13640.0,nos,2455.2,ltr,3.74,51016.0,2021-04-07,2021,4,Sambaram,Apr,2,14,Wednesday,None,0,1,1,0,0,3.74
Butter Milk 180ml - Sambaram,14370.0,nos,2586.6,ltr,3.74,53779.0,2021-04-08,2021,4,Sambaram,Apr,2,14,Thursday,None,0,1,1,0,0,3.74
Butter Milk 180ml - Sambaram,13495.0,nos,2429.1,ltr,3.75,50554.5,2021-04-09,2021,4,Sambaram,Apr,2,14,Friday,None,0,1,1,0,0,3.75
Butter Milk 180ml - Sambaram,12845.0,nos,2312.1,ltr,3.75,48117.5,2021-04-10,2021,4,Sambaram,Apr,2,14,Saturday,Vishu,1,1,1,0,0,3.75
Butter Milk 180ml - Sambaram,12665.0,nos,2279.7,ltr,3.72,47105.5,2021-04-11,2021,4,Sambaram,Apr,2,14,Sunday,Vishu,1,1,1,0,0,3.72
Butter Milk 180ml - Sambaram,8235.0,nos,1482.3,ltr,3.79,31184.5,2021-04-12,2021,4,Sambaram,Apr,2,15,Monday,Vishu,1,1,1,0,0,3.79
Butter Milk 180ml - Sambaram,5180.0,nos,932.4,ltr,3.83,19822.0,2021-04-13,2021,4,Sambaram,Apr,2,15,Tuesday,Vishu,1,1,1,0,0,3.83
Butter Milk 180ml - Sambaram,5280.0,nos,950.4,ltr,3.73,19692.0,2021-04-14,2021,4,Sambaram,Apr,2,15,Wednesday,Vishu,1,1,1,0,0,3.73
Butter Milk 180ml - Sambaram,3565.0,nos,641.7,ltr,3.8,13543.5,2021-04-15,2021,4,Sambaram,Apr,2,15,Thursday,Vishu,1,1,1,0,0,3.8
Butter Milk 180ml - Sambaram,5010.0,nos,901.8,ltr,3.7,18539.0,2021-04-16,2021,4,Sambaram,Apr,2,15,Friday,Vishu,1,1,1,0,0,3.7
Butter Milk 180ml - Sambaram,3205.0,nos,576.9,ltr,3.81,12199.5,2021-04-17,2021,4,Sambaram,Apr,2,15,Saturday,None,0,1,1,0,0,3.81
Butter Milk 180ml - Sambaram,3900.0,nos,702.0,ltr,3.75,14618.0,2021-04-18,2021,4,Sambaram,Apr,2,15,Sunday,None,0,1,1,0,0,3.75
Butter Milk 180ml - Sambaram,6100.0,nos,1098.0,ltr,3.72,22702.0,2021-04-19,2021,4,Sambaram,Apr,2,16,Monday,None,0,1,1,0,0,3.72
Butter Milk 180ml - Sambaram,2300.0,nos,414.0,ltr,3.83,8800.0,2021-04-20,2021,4,Sambaram,Apr,2,16,Tuesday,None,0,1,1,0,0,3.83
Butter Milk 180ml - Sambaram,4160.0,nos,748.8,ltr,3.72,15492.0,2021-04-21,2021,4,Sambaram,Apr,2,16,Wednesday,None,0,1,1,0,0,3.72
Butter Milk 180ml - Sambaram,4715.0,nos,848.7,ltr,3.78,17820.5,2021-04-22,2021,4,Sambaram,Apr,2,16,Thursday,None,0,1,1,0,0,3.78
Butter Milk 180ml - Sambaram,4210.0,nos,757.8,ltr,3.79,15959.0,2021-04-23,2021,4,Sambaram,Apr,2,16,Friday,None,0,1,1,0,0,3.79
Butter Milk 180ml - Sambaram,4935.0,nos,888.3,ltr,3.76,18570.5,2021-04-24,2021,4,Sambaram,Apr,2,16,Saturday,None,0,1,1,0,0,3.76
Butter Milk 180ml - Sambaram,4370.0,nos,786.6,ltr,3.71,16203.0,2021-04-25,2021,4,Sambaram,Apr,2,16,Sunday,None,0,1,1,0,0,3.71
Butter Milk 180ml - Sambaram,4525.0,nos,814.5,ltr,3.76,17019.5,2021-04-26,2021,4,Sambaram,Apr,2,17,Monday,None,0,1,1,0,0,3.76
Butter Milk 180ml - Sambaram,2890.0,nos,520.2,ltr,3.79,10951.0,2021-04-27,2021,4,Sambaram,Apr,2,17,Tuesday,None,0,1,1,0,0,3.79
Butter Milk 180ml - Sambaram,1690.0,nos,304.2,ltr,3.72,6291.0,2021-04-28,2021,4,Sambaram,Apr,2,17,Wednesday,None,0,1,1,0,0,3.72
Butter Milk 180ml - Sambaram,7565.0,nos,1361.7,ltr,3.75,28343.5,2021-04-29,2021,4,Sambaram,Apr,2,17,Thursday,None,0,1,1,0,0,3.75
Butter Milk 180ml - Sambaram,2285.0,nos,411.3,ltr,3.75,8571.5,2021-04-30,2021,4,Sambaram,Apr,2,17,Friday,None,0,1,1,0,0,3.75
Butter Milk 180ml - Sambaram,2640.0,nos,475.2,ltr,3.77,9944.0,2021-05-01,2021,5,Sambaram,May,2,17,Saturday,None,0,1,1,0,0,3.77
Butter Milk 180ml - Sambaram,5880.0,nos,1058.4,ltr,3.73,21932.0,2021-05-02,2021,5,Sambaram,May,2,17,Sunday,None,0,1,1,0,0,3.73
Butter Milk 180ml - Sambaram,4890.0,nos,880.2,ltr,3.78,18471.0,2021-05-03,2021,5,Sambaram,May,2,18,Monday,None,0,1,1,0,0,3.78
Butter Milk 180ml - Sambaram,3875.0,nos,697.5,ltr,3.79,14702.5,2021-05-04,2021,5,Sambaram,May,2,18,Tuesday,None,0,1,1,0,0,3.79
Butter Milk 180ml - Sambaram,2880.0,nos,518.4,ltr,3.78,10892.0,2021-05-05,2021,5,Sambaram,May,2,18,Wednesday,None,0,1,1,0,0,3.78
Butter Milk 180ml - Sambaram,2684.0,nos,483.12,ltr,3.79,10167.6,2021-05-06,2021,5,Sambaram,May,2,18,Thursday,None,0,1,1,0,0,3.79
Butter Milk 180ml - Sambaram,3140.0,nos,565.2,ltr,3.78,11866.0,2021-05-07,2021,5,Sambaram,May,2,18,Friday,None,0,1,1,0,0,3.78
Butter Milk 180ml - Sambaram,3360.0,nos,604.8,ltr,3.8,12778.0,2021-05-08,2021,5,Sambaram,May,2,18,Saturday,None,0,1,1,0,0,3.8
Butter Milk 180ml - Sambaram,3780.0,nos,680.4,ltr,3.74,14142.0,2021-05-09,2021,5,Sambaram,May,2,18,Sunday,None,0,1,1,0,0,3.74
Butter Milk 180ml - Sambaram,2960.0,nos,532.8,ltr,3.79,11228.0,2021-05-10,2021,5,Sambaram,May,2,19,Monday,None,0,1,1,0,0,3.79
Butter Milk 180ml - Sambaram,3005.0,nos,540.9,ltr,3.83,11499.5,2021-05-11,2021,5,Sambaram,May,2,19,Tuesday,None,0,1,1,0,0,3.83
Butter Milk 180ml - Sambaram,2750.0,nos,495.0,ltr,3.86,10605.0,2021-05-12,2021,5,Sambaram,May,2,19,Wednesday,None,0,1,1,0,0,3.86
Butter Milk 180ml - Sambaram,2260.0,nos,406.8,ltr,3.79,8574.0,2021-05-13,2021,5,Sambaram,May,2,19,Thursday,None,0,1,1,0,0,3.79
Butter Milk 180ml - Sambaram,1120.0,nos,201.6,ltr,3.9,4368.0,2021-05-14,2021,5,Sambaram,May,2,19,Friday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,350.0,nos,63.0,ltr,3.9,1365.0,2021-05-15,2021,5,Sambaram,May,2,19,Saturday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,190.0,nos,34.2,ltr,3.9,741.0,2021-05-16,2021,5,Sambaram,May,2,19,Sunday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,330.0,nos,59.4,ltr,3.9,1287.0,2021-05-17,2021,5,Sambaram,May,2,20,Monday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,305.0,nos,54.9,ltr,3.9,1189.5,2021-05-18,2021,5,Sambaram,May,2,20,Tuesday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,565.0,nos,101.7,ltr,3.86,2183.5,2021-05-19,2021,5,Sambaram,May,2,20,Wednesday,None,0,1,1,0,0,3.86
Butter Milk 180ml - Sambaram,385.0,nos,69.3,ltr,3.9,1501.5,2021-05-20,2021,5,Sambaram,May,2,20,Thursday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,150.0,nos,27.0,ltr,3.85,577.0,2021-05-21,2021,5,Sambaram,May,2,20,Friday,None,0,1,1,0,0,3.85
Butter Milk 180ml - Sambaram,335.0,nos,60.3,ltr,3.9,1306.5,2021-05-22,2021,5,Sambaram,May,2,20,Saturday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,360.0,nos,64.8,ltr,3.87,1392.0,2021-05-23,2021,5,Sambaram,May,2,20,Sunday,None,0,1,1,0,0,3.87
Butter Milk 180ml - Sambaram,385.0,nos,69.3,ltr,3.85,1481.5,2021-05-24,2021,5,Sambaram,May,2,21,Monday,None,0,1,1,0,0,3.85
Butter Milk 180ml - Sambaram,435.0,nos,78.3,ltr,3.9,1696.5,2021-05-27,2021,5,Sambaram,May,2,21,Thursday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,630.0,nos,113.4,ltr,3.82,2405.0,2021-05-28,2021,5,Sambaram,May,2,21,Friday,None,0,1,1,0,0,3.82
Butter Milk 180ml - Sambaram,460.0,nos,82.8,ltr,3.9,1794.0,2021-05-29,2021,5,Sambaram,May,2,21,Saturday,None,0,1,1,0,0,3.9
Butter Milk 180ml - Sambaram,440.0,nos,79.2,ltr,3.81,1676.0,2021-05-30,2021,5,Sambaram,May,2,21,Sunday,None,0,1,1,0,0,3.81
Butter Milk 180ml - Sambaram,295.0,nos,53.1,ltr,3.86,1138.5,2021-05-31,2021,5,Sambaram,May,2,22,Monday,None,0,1,1,0,0,3.86
Butter Milk 180ml - Sambaram,530.0,nos,95.4,ltr,3.88,2057.0,2021-06-01,2021,6,Sambaram,Jun,2,22,Tuesday,None,0,0,1,1,0,3.88
Butter Milk 180ml - Sambaram,265.0,nos,47.7,ltr,3.9,1033.5,2021-06-02,2021,6,Sambaram,Jun,2,22,Wednesday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,650.0,nos,117.0,ltr,3.84,2495.0,2021-06-04,2021,6,Sambaram,Jun,2,22,Friday,None,0,0,1,1,0,3.84
Butter Milk 180ml - Sambaram,400.0,nos,72.0,ltr,3.9,1560.0,2021-06-05,2021,6,Sambaram,Jun,2,22,Saturday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,605.0,nos,108.9,ltr,3.7,2239.5,2021-06-06,2021,6,Sambaram,Jun,2,22,Sunday,None,0,0,1,1,0,3.7
Butter Milk 180ml - Sambaram,310.0,nos,55.8,ltr,3.9,1209.0,2021-06-07,2021,6,Sambaram,Jun,2,23,Monday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,740.0,nos,133.2,ltr,3.9,2886.0,2021-06-08,2021,6,Sambaram,Jun,2,23,Tuesday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,460.0,nos,82.8,ltr,3.9,1794.0,2021-06-09,2021,6,Sambaram,Jun,2,23,Wednesday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,400.0,nos,72.0,ltr,3.9,1560.0,2021-06-10,2021,6,Sambaram,Jun,2,23,Thursday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,250.0,nos,45.0,ltr,3.9,975.0,2021-06-11,2021,6,Sambaram,Jun,2,23,Friday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,215.0,nos,38.7,ltr,3.9,838.5,2021-06-12,2021,6,Sambaram,Jun,2,23,Saturday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,60.0,nos,10.8,ltr,3.9,234.0,2021-06-13,2021,6,Sambaram,Jun,2,23,Sunday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,30.0,nos,5.4,ltr,3.9,117.0,2021-06-14,2021,6,Sambaram,Jun,2,24,Monday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,20.0,nos,3.6,ltr,3.9,78.0,2021-06-15,2021,6,Sambaram,Jun,2,24,Tuesday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,50.0,nos,9.0,ltr,3.9,195.0,2021-06-17,2021,6,Sambaram,Jun,2,24,Thursday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,135.0,nos,24.3,ltr,3.9,526.5,2021-06-18,2021,6,Sambaram,Jun,2,24,Friday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,20.0,nos,3.6,ltr,3.9,78.0,2021-06-19,2021,6,Sambaram,Jun,2,24,Saturday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,130.0,nos,23.4,ltr,3.9,507.0,2021-06-20,2021,6,Sambaram,Jun,2,24,Sunday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,200.0,nos,36.0,ltr,3.9,780.0,2021-06-21,2021,6,Sambaram,Jun,2,25,Monday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,510.0,nos,91.8,ltr,3.9,1989.0,2021-06-22,2021,6,Sambaram,Jun,2,25,Tuesday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,405.0,nos,72.9,ltr,3.83,1551.5,2021-06-23,2021,6,Sambaram,Jun,2,25,Wednesday,None,0,0,1,1,0,3.83
Butter Milk 180ml - Sambaram,330.0,nos,59.4,ltr,3.9,1287.0,2021-06-24,2021,6,Sambaram,Jun,2,25,Thursday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,480.0,nos,86.4,ltr,3.88,1860.0,2021-06-25,2021,6,Sambaram,Jun,2,25,Friday,None,0,0,1,1,0,3.88
Butter Milk 180ml - Sambaram,350.0,nos,63.0,ltr,3.84,1345.0,2021-06-26,2021,6,Sambaram,Jun,2,25,Saturday,None,0,0,1,1,0,3.84
Butter Milk 180ml - Sambaram,140.0,nos,25.2,ltr,3.9,546.0,2021-06-27,2021,6,Sambaram,Jun,2,25,Sunday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,275.0,nos,49.5,ltr,3.9,1072.5,2021-06-28,2021,6,Sambaram,Jun,2,26,Monday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,355.0,nos,63.9,ltr,3.9,1384.5,2021-06-29,2021,6,Sambaram,Jun,2,26,Tuesday,None,0,0,1,1,0,3.9
Butter Milk 180ml - Sambaram,890.0,nos,160.2,ltr,3.74,3331.0,2021-06-30,2021,6,Sambaram,Jun,2,26,Wednesday,None,0,0,1,1,0,3.74
Butter Milk 180ml - Sambaram,300.0,nos,54.0,ltr,3.86,1158.0,2021-07-01,2021,7,Sambaram,Jul,3,26,Thursday,None,0,0,0,1,0,3.86
Butter Milk 180ml - Sambaram,385.0,nos,69.3,ltr,3.9,1501.5,2021-07-02,2021,7,Sambaram,Jul,3,26,Friday,None,0,0,0,1,0,3.9
Butter Milk 180ml - Sambaram,315.0,nos,56.7,ltr,3.9,1228.5,2021-07-03,2021,7,Sambaram,Jul,3,26,Saturday,None,0,0,0,1,0,3.9
Butter Milk 180ml - Sambaram,380.0,nos,68.4,ltr,3.87,1470.0,2021-07-04,2021,7,Sambaram,Jul,3,26,Sunday,None,0,0,0,1,0,3.87
Butter Milk 180ml - Sambaram,540.0,nos,97.2,ltr,3.88,2094.0,2021-07-05,2021,7,Sambaram,Jul,3,27,Monday,None,0,0,0,1,0,3.88
Butter Milk 180ml - Sambaram,435.0,nos,78.3,ltr,3.9,1696.5,2021-07-06,2021,7,Sambaram,Jul,3,27,Tuesday,None,0,0,0,1,0,3.9
Butter Milk 180ml - Sambaram,665.0,nos,119.7,ltr,3.86,2569.5,2021-07-07,2021,7,Sambaram,Jul,3,27,Wednesday,None,0,0,0,1,0,3.86
Butter Milk 180ml - Sambaram,545.0,nos,98.1,ltr,3.9,2125.5,2021-07-08,2021,7,Sambaram,Jul,3,27,Thursday,None,0,0,0,1,0,3.9
